y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
5.519183423626812690e+00 2.245357617016987994e+00 1.418074593853242971e-01 0.000000000000000000e+00 8.511133045134275932e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.807821261114132216e+00 -1.387274376355633054e-01 0.000000000000000000e+00 -1.387274376355633054e-01 2.993860391527691095e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.529553690045668546e-01 5.275800998395435037e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.177219201429277717e+00 2.600816808663112933e+00 1.379349857981302108e-01 0.000000000000000000e+00 8.106133387611907937e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.428786528619642837e+00 -1.780122113407462126e-01 0.000000000000000000e+00 -1.780122113407462126e-01 4.054195047881865854e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.323051382277655508e-01 5.822682096113405592e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.872566812790456225e+00 2.949109775877250872e+00 1.355474216066739901e-01 0.000000000000000000e+00 7.656612641622814186e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.033430171312941681e+00 -2.216784428095958936e-01 0.000000000000000000e+00 -2.216784428095958936e-01 5.346670100304477119e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.113226794385155483e-01 6.370800890806424199e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.605177972236347728e+00 3.279299719852768025e+00 1.343888673831818981e-01 0.000000000000000000e+00 7.173352958406108426e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.600197879615752328e+00 -2.686476497109757111e-01 0.000000000000000000e+00 -2.686476497109757111e-01 6.887207595923287851e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.895294841305519951e-01 6.914049969738949031e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.375001806683503247e+00 3.582362122721173048e+00 1.340486611836700925e-01 0.000000000000000000e+00 6.668773791178027599e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.111305895573132752e+00 -3.176778085755305181e-01 0.000000000000000000e+00 -3.176778085755305181e-01 8.687119299374472525e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.665471568754685494e-01 7.446788926398745012e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.181984858971585339e+00 3.851753979353753188e+00 1.340725966128158975e-01 0.000000000000000000e+00 6.155680835146074559e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.553942901007279609e+00 -3.674885853856665885e-01 0.000000000000000000e+00 -3.674885853856665885e-01 1.075260583489239946e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.042038999351301065e+00 7.964101141255007121e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002607109157555065e+01 4.083562650005358563e+00 1.340564588745727925e-01 0.000000000000000000e+00 5.646136468807362307e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.920614460567436232e+00 -4.168743292568137804e-01 0.000000000000000000e+00 -4.168743292568137804e-01 1.308436220743922074e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.115667217368887965e+00 8.461966991258444537e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.090720189049688038e+01 4.276309433537116789e+00 1.337016715058483018e-01 0.000000000000000000e+00 5.150602425391719308e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.208774116385635367e+00 -4.647897133515669910e-01 0.000000000000000000e+00 -4.647897133515669910e-01 1.567732511699473086e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.187071499518651985e+00 8.937344485802338312e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.182531606933399004e+01 4.430532611198213289e+00 1.328306159733171066e-01 0.000000000000000000e+00 4.677424002843497131e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.419990578780243595e+00 -5.104011434782336210e-01 0.000000000000000000e+00 -5.104011434782336210e-01 1.852061515204518893e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.255868492095729927e+00 9.388163866442100769e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.278034987353072971e+01 4.548277441530146348e+00 1.313721411097485969e-01 0.000000000000000000e+00 4.232647763643868077e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.558910413177989618e+00 -5.531048301586933835e-01 0.000000000000000000e+00 -5.531048301586933835e-01 2.159772330121702000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.321667236870134099e+00 9.813253737486400397e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.377223698480380065e+01 4.632591991377512208e+00 1.293331734169050062e-01 0.000000000000000000e+00 3.820109622879835909e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.632221535082286401e+00 -5.925178881955921462e-01 0.000000000000000000e+00 -5.925178881955921462e-01 2.488696729784949102e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.384092774694243966e+00 1.021222147630422938e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.480090852574769933e+01 4.687089254307027275e+00 1.267691471805439118e-01 0.000000000000000000e+00 3.441705364695433200e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.647746510603771419e+00 -6.284513019054663863e-01 0.000000000000000000e+00 -6.284513019054663863e-01 2.836220367566515965e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.442809961253630924e+00 1.058531056247868030e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.586629306461805022e+01 4.715602915005912443e+00 1.237599247027336979e-01 0.000000000000000000e+00 3.097756622930549764e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.613725728238481594e+00 -6.608735310917558392e-01 0.000000000000000000e+00 -6.608735310917558392e-01 3.199374144818348253e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.497542687291506081e+00 1.093325383948521079e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.696831662029133980e+01 4.721941540526301218e+00 1.203930392559133949e-01 0.000000000000000000e+00 2.787398981852819979e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.538301838141411082e+00 -6.898720452139277537e-01 0.000000000000000000e+00 -6.898720452139277537e-01 3.574937565416155261e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.548087486369575938e+00 1.125713635756138054e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.810690266740270005e+01 4.709731187361985150e+00 1.167525787008275029e-01 0.000000000000000000e+00 2.508941935529379053e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.429185081472638785e+00 -7.156174854942491947e-01 0.000000000000000000e+00 -7.156174854942491947e-01 3.959545136621633876e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.594322779589169015e+00 1.155827574197567920e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.928197214165957973e+01 4.682325429044234433e+00 1.129123001965773032e-01 0.000000000000000000e+00 2.260179830242186882e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.293458472334824805e+00 -7.383323186875033750e-01 0.000000000000000000e+00 -7.383323186875033750e-01 4.349789038761142090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.636213481877526910e+00 1.183812369723355928e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.049344344533214013e+01 4.642758070950322669e+00 1.089342586213642994e-01 0.000000000000000000e+00 2.038648696318887954e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.137475476441116129e+00 -7.582648692870059826e-01 0.000000000000000000e+00 -7.582648692870059826e-01 4.742314973574321968e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.673809168102097011e+00 1.209818982689577993e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.174123245291950113e+01 4.593721540215488730e+00 1.048704281624810997e-01 0.000000000000000000e+00 1.841820198967868971e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.966816018605023864e+00 -7.756698746432114655e-01 0.000000000000000000e+00 -7.756698746432114655e-01 5.133909230607196506e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.707236138765233946e+00 1.233998682828272031e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.302525251699131914e+01 4.537562269598475417e+00 1.007650705724713047e-01 0.000000000000000000e+00 1.667225143856423120e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.786284467735053560e+00 -7.907959116687316437e-01 0.000000000000000000e+00 -7.907959116687316437e-01 5.521572378438078799e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.736682833618089061e+00 1.256499334568986015e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.434541447420490101e+01 4.476288783749237332e+00 9.665743085626245235e-02 0.000000000000000000e+00 1.512520465505068079e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.599938444523965053e+00 -8.038780212217274679e-01 0.000000000000000000e+00 -8.038780212217274679e-01 5.902575061173922499e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.762381616857118027e+00 1.277462930772487937e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.570162665149656078e+01 4.411590415950666255e+00 9.258266674130821716e-02 0.000000000000000000e+00 1.375525491293873026e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.411140930391672654e+00 -8.151334470211404337e-01 0.000000000000000000e+00 -8.151334470211404337e-01 6.274495467467543497e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.784590354762906061e+00 1.297023989903908081e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.709379487244759943e+01 4.344862871865865728e+00 8.857036587844002717e-02 0.000000000000000000e+00 1.254243354940939026e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.222626346993356705e+00 -8.247590803469623255e-01 0.000000000000000000e+00 -8.247590803469623255e-01 6.635239083240053182e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.803575488414369987e+00 1.315308623136350086e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.852182246382393060e+01 4.277234627596230965e+00 8.464520075518518205e-02 0.000000000000000000e+00 1.146869806936997999e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.036567900682046073e+00 -8.329303103565274258e-01 0.000000000000000000e+00 -8.329303103565274258e-01 6.983042207675305146e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.819597133742886008e+00 1.332434149097296938e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.998561026228903970e+01 4.209598280630708622e+00 8.082900913303552037e-02 0.000000000000000000e+00 1.051787406050382068e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.854653418879249394e+00 -8.398024042869104422e-01 0.000000000000000000e+00 -8.398024042869104422e-01 7.316460914822870976e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.832897050899880975e+00 1.348509083563308053e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.148505662129032956e+01 4.142652007445717821e+00 7.713981895023899749e-02 0.000000000000000000e+00 9.675493456352496358e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.678173898953857268e+00 -8.455137137127044511e-01 0.000000000000000000e+00 -8.455137137127044511e-01 7.634344221748065040e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.843695693762771981e+00 1.363633312555642974e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.302005741811697703e+01 4.076939692459676579e+00 7.358932679220447914e-02 0.000000000000000000e+00 8.928590773303823891e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.508101340833390758e+00 -8.501895623323619811e-01 0.000000000000000000e+00 -8.501895623323619811e-01 7.935800686396882186e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.852197975446274958e+00 1.377898303275764036e+01 0.000000000000000000e+00 0.000000000000000000e+00
