y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
1.120733463037253941e+01 4.615568033225735611e+00 1.373090746253015082e-01 0.000000000000000000e+00 4.962615663083391748e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.683013525741093197e+00 -4.923668831625875875e-01 0.000000000000000000e+00 -4.923668831625875875e-01 1.779022470081612073e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.370220293702216985e+00 9.077641057508396116e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.215223963744949032e+01 4.773451199071132578e+00 1.358851660741673961e-01 0.000000000000000000e+00 4.493330545378704244e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.889322518043850430e+00 -5.383370956608218849e-01 0.000000000000000000e+00 -5.383370956608218849e-01 2.093146012064623085e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.448265278891954999e+00 9.524011185558036274e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.313539456000336969e+01 4.894131715232780344e+00 1.338944446659552923e-01 0.000000000000000000e+00 4.055298436513561922e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.022542194174247854e+00 -5.811430867911983045e-01 0.000000000000000000e+00 -5.811430867911983045e-01 2.431275663605141080e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.522593669930800031e+00 9.943831291454481303e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.415676134953359977e+01 4.981123844251825972e+00 1.313643447357571992e-01 0.000000000000000000e+00 3.651565858286092148e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.090346022152333560e+00 -6.204802204527983811e-01 0.000000000000000000e+00 -6.204802204527983811e-01 2.790794839729742183e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.592822182378343943e+00 1.033698003622400918e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.521630047872461056e+01 5.038378484676650615e+00 1.283614271321066036e-01 0.000000000000000000e+00 3.283298841039919980e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.101250890969856400e+00 -6.562320859836632270e-01 0.000000000000000000e+00 -6.562320859836632270e-01 3.168653089085192165e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.658640769474925891e+00 1.070393712309068057e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.631397094297549089e+01 5.069956781298378345e+00 1.249683462945281043e-01 0.000000000000000000e+00 2.950200161785043185e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.063938185080974819e+00 -6.884289431426200423e-01 0.000000000000000000e+00 -6.884289431426200423e-01 3.561477702142513135e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.719827607301531058e+00 1.104563076860300974e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.744973026198708865e+01 5.079805710552466991e+00 1.212694376655390066e-01 0.000000000000000000e+00 2.650920421767434254e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.986788230102108699e+00 -7.172066690787718413e-01 0.000000000000000000e+00 -7.172066690787718413e-01 3.965695796401382811e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.776253611362687890e+00 1.136330073512558059e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.862353448140579104e+01 5.071617569960898741e+00 1.173427624559335025e-01 0.000000000000000000e+00 2.383420496732638894e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.877590915487273193e+00 -7.427703249828252474e-01 0.000000000000000000e+00 -7.427703249828252474e-01 4.377657813893310879e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.827878443045193979e+00 1.165838308100546072e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.983533817452477876e+01 5.048752310775796559e+00 1.132567912877169014e-01 0.000000000000000000e+00 2.145266791064533995e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.743388094961137114e+00 -7.653642866742345063e-01 0.000000000000000000e+00 -7.653642866742345063e-01 4.793753663207481752e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.874741160269705942e+00 1.193241838076738937e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.108509444404186084e+01 5.014203571035407592e+00 1.090700174153067942e-01 0.000000000000000000e+00 1.933853786280111120e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.590407432467734417e+00 -7.852497788504688714e-01 0.000000000000000000e+00 -7.852497788504688714e-01 5.210512608586754801e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.916948448744407063e+00 1.218698214393442036e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.237275492387439968e+01 4.970593451776349703e+00 1.048328520871932984e-01 0.000000000000000000e+00 1.746558164675721947e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.424057622079858199e+00 -8.026895184235528502e-01 0.000000000000000000e+00 -8.026895184235528502e-01 5.624681468000144458e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.954661134672827094e+00 1.242363416081608918e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.369826978103133897e+01 4.920186401534866860e+00 1.005886252462651065e-01 0.000000000000000000e+00 1.580840269986736046e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.248963842095461629e+00 -8.179377947378499991e-01 0.000000000000000000e+00 -8.179377947378499991e-01 6.033281623899291457e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.988080798584344056e+00 1.264388294532161083e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.506158771754149939e+01 4.864914146718649413e+00 9.637370026685193602e-02 0.000000000000000000e+00 1.434307588598676964e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.069025500132698703e+00 -8.312341265644125343e-01 0.000000000000000000e+00 -8.312341265644125343e-01 6.433648417297643807e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.017437951574835964e+00 1.284916208001889082e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.646265597243926138e+01 4.806403727842471163e+00 9.221797166437728510e-02 0.000000000000000000e+00 1.304751605767845990e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.887482037131941404e+00 -8.427996762592303570e-01 0.000000000000000000e+00 -8.427996762592303570e-01 6.823456258063488322e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.042979792746652201e+00 1.304081573362124935e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.790142032380578030e+01 4.746001837152973302e+00 8.814658046848024286e-02 0.000000000000000000e+00 1.190174387023686942e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.706970897497665618e+00 -8.528348802942109508e-01 0.000000000000000000e+00 -8.528348802942109508e-01 7.200728135339807823e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.064959963274301202e+00 1.322009183931420040e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.937782509086796878e+01 4.684798428864482389e+00 8.418200719807525378e-02 0.000000000000000000e+00 1.088802439830584973e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.529578898471642745e+00 -8.615178492975847924e-01 0.000000000000000000e+00 -8.615178492975847924e-01 7.563825650260362909e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.083635394231286853e+00 1.338814226562315035e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.089181313615294044e+01 4.623655868490763154e+00 8.034299727586241557e-02 0.000000000000000000e+00 9.990773450242375342e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.356902967008632110e+00 -8.690046964391868745e-01 0.000000000000000000e+00 -8.690046964391868745e-01 7.911428824791928438e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.099265887493702021e+00 1.354602753598173059e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.244332586769959903e+01 4.563236380466427988e+00 7.664585833789315517e-02 0.000000000000000000e+00 9.196324865078832345e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.190115261593218676e+00 -8.754315289360677932e-01 0.000000000000000000e+00 -8.754315289360677932e-01 8.242518339224947921e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.112105665417142841e+00 1.369472306592551014e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.403230324132602647e+01 4.504030687003814926e+00 7.310353438820307859e-02 0.000000000000000000e+00 8.492648667412176777e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.030037349241459843e+00 -8.809172971454533041e-01 0.000000000000000000e+00 -8.809172971454533041e-01 8.556358606349088181e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.122388164131260968e+00 1.383512520057566064e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.565868376295323827e+01 4.446394787597487408e+00 6.972405109949000868e-02 0.000000000000000000e+00 7.868991881220536999e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.877226116101746278e+00 -8.855673722177600515e-01 0.000000000000000000e+00 -8.855673722177600515e-01 8.852474799794779470e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.130315979113750924e+00 1.396805544143061084e+01 0.000000000000000000e+00 0.000000000000000000e+00
