# y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
2.070157414067443113e+01 5.853938304436406170e+00 1.134128186397968946e-01 0.000000000000000000e+00 1.987454246154355952e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.797017111384018762e+00 -7.964939669539116140e-01 0.000000000000000000e+00 -7.964939669539116140e-01 5.391206080647862331e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.371738889424007901e+00 1.206005100113278061e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.175444759141932138e+01 5.835623791826575868e+00 1.097821955737064981e-01 0.000000000000000000e+00 1.827076592271127953e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.681441666294729131e+00 -8.123129324150680786e-01 0.000000000000000000e+00 -8.123129324150680786e-01 5.747154657437948400e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.415090451614628986e+00 1.226068665968499083e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.282783390773294840e+01 5.811549864470046955e+00 1.061677669418664982e-01 0.000000000000000000e+00 1.682694424612161122e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.558552919895625166e+00 -8.265298904855862272e-01 0.000000000000000000e+00 -8.265298904855862272e-01 6.098046271124528683e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.454742181932016099e+00 1.244889339745049917e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.392172882593949979e+01 5.783003099152752569e+00 1.025889712050064018e-01 0.000000000000000000e+00 1.552686694971091019e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.430839990895119485e+00 -8.393068115701770582e-01 0.000000000000000000e+00 -8.393068115701770582e-01 6.442525627571307201e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.490913644653253822e+00 1.262570548053014008e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.503612800089970136e+01 5.751076715418374619e+00 9.906213284430068211e-02 0.000000000000000000e+00 1.435573512884620040e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.300388045770466405e+00 -8.507915664417161627e-01 0.000000000000000000e+00 -8.507915664417161627e-01 6.779414392767986186e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.523823945789482881e+00 1.279207792113260922e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.617102700602804077e+01 5.716693676184330997e+00 9.560124778411523139e-02 0.000000000000000000e+00 1.330014457527824989e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.168928776475867792e+00 -8.611180880568380935e-01 0.000000000000000000e+00 -8.611180880568380935e-01 7.107706163724940573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.553687959520301032e+00 1.294888970480264945e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.732642133330953982e+01 5.680627857250726720e+00 9.221822511105323694e-02 0.000000000000000000e+00 1.234802385140301023e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.037886474736957609e+00 -8.704069837767786089e-01 0.000000000000000000e+00 -8.704069837767786089e-01 7.426558686505633222e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.580713371113930954e+00 1.309694798910352986e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.850230639331869043e+01 5.643523377295634802e+00 8.892279893733674723e-02 0.000000000000000000e+00 1.148854556401237015e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.908419776242297417e+00 -8.787664224207076824e-01 0.000000000000000000e+00 -8.787664224207076824e-01 7.735284104182845732e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.605098567930689946e+00 1.323699280719256066e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.969867751523787902e+01 5.605912077501671753e+00 8.572259226495364259e-02 0.000000000000000000e+00 1.071202312999398054e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.781459101631559960e+00 -8.862931625551893067e-01 0.000000000000000000e+00 -8.862931625551893067e-01 8.033337910965685502e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.627031262275214996e+00 1.336970193869812995e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.091552994687356914e+01 5.568228983411309230e+00 8.262349425644108236e-02 0.000000000000000000e+00 1.000980297951811065e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.657739610169936206e+00 -8.930736364613010014e-01 0.000000000000000000e+00 -8.930736364613010014e-01 8.320307155921966569e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.646687641060483820e+00 1.349569571382856914e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.215285885467869065e+01 5.530825845109839989e+00 7.962981830870953515e-02 0.000000000000000000e+00 9.374159010619284582e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.537829941178968873e+00 -8.991850138251382685e-01 0.000000000000000000e+00 -8.991850138251382685e-01 8.595898232732729349e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.664231925767440057e+00 1.361554160994984919e+01 0.000000000000000000e+00 0.000000000000000000e+00
